Fid,Latitude,Langitude,Fdate,Wind_Speed,First_Indicator,RAIN,Second_Indicator,Max_Temp,Third_Indicator,Min_temp,Min_grass_temp,results
10.42.0.211-104.192.110.245-53242-443-6,41.63493777,-80.14938413,19-07-22,8.54,0,0.9,0.0,23.0,0.0,15.4,11.7,1
172.217.10.106-10.42.0.42-443-53205-6,40.32714388,-75.89088787,20-07-22,9.79,0,0.0,0.0,21.6,0.0,14.3,12.3,1
10.42.0.151-111.221.77.173-43477-40010-17,40.01174544,-75.10158766,21-07-22,13.79,0,0.0,0.0,18.8,0.0,12.6,9.8,0
172.217.10.46-10.42.0.151-443-55531-6,40.79316511,-80.12981677,22-07-22,17.29,0,6.1,0.0,17.8,0.0,15.4,14.3,0
203.130.53.126-10.42.0.211-80-52261-6,40.78077266,-77.83931712,23-07-22,14.62,0,0.7,0.0,17.3,0.0,11.3,8.7,0
10.42.0.211-36.110.213.174-55987-443-6,40.22217106,-76.95679809,24-07-22,13.75,0,0.8,0.0,17.5,0.0,9.9,6.7,0
10.42.0.211-64.71.142.95-53808-443-6,40.20272686,-76.96383495,25-07-22,9.59,4,0.0,0.0,19.5,0.0,12.0,9.6,1
172.217.12.130-10.42.0.211-443-44096-6,40.480675500000004,-75.99425769,26-07-22,9.46,0,0.0,0.0,23.5,0.0,14.6,12.1,1
203.205.179.172-10.42.0.211-80-40197-6,41.849657,-76.486599,27-07-22,4.08,0,0.0,0.0,21.4,0.0,12.4,8.5,1
10.42.0.211-10.42.0.1-29935-53-17,41.86498595,-76.20693279,28-07-22,5.83,0,0.2,0.0,25.1,0.0,14.9,9.6,1
10.42.0.211-120.76.223.181-58745-83-6,40.09416529,-79.54045422,29-07-22,6.04,0,5.0,0.0,22.4,0.0,17.2,14.9,1
151.101.45.140-10.42.0.211-443-48544-6,41.6474723,-71.61004664,30-07-22,3.75,0,0.4,0.0,18.7,0.0,14.0,13.1,1
183.57.48.84-10.42.0.151-80-42112-6,41.54177936,-71.523909,31-07-22,6.04,0,0.0,0.0,19.4,0.0,9.2,4.0,1
10.42.0.211-67.129.144.48-52728-80-6,41.65868853,-71.42118029999999,01-08-22,2.71,0,0.0,0.0,21.2,0.0,10.1,4.5,1
10.42.0.211-10.42.0.1-43721-53-17,41.61528412,-71.47228759,02-08-22,3.33,0,0.0,0.0,19.5,0.0,10.6,5.0,1
174.35.73.97-10.42.0.211-80-54412-6,30.60242483,-87.9109772,03-08-22,4.38,0,0.0,0.0,25.7,0.0,13.1,9.1,1
10.42.0.211-10.42.0.1-61233-53-17,32.97692094,-87.12065485,04-08-22,3.83,0,0.1,0.0,25.8,0.0,16.5,10.0,1
10.42.0.211-36.110.213.49-51340-80-6,30.54611895,-87.7263694,05-08-22,7.75,0,3.2,0.0,24.0,0.0,16.4,11.3,1
10.42.0.211-31.13.73.3-47990-443-6,30.60044124,-87.90365,06-08-22,9.46,4,0.0,0.0,22.3,0.0,13.8,13.0,1
10.42.0.211-64.71.142.120-50831-443-6,33.64210571,-85.77205136,07-08-22,4.83,0,0.0,0.0,22.4,0.0,14.9,8.2,1
172.217.6.206-10.42.0.42-80-48122-6,31.83613287,-86.64134848,08-08-22,4.83,0,12.0,0.0,22.5,0.0,12.8,13.0,1
10.42.0.151-52.84.61.117-47225-443-6,34.08400037,-86.42909313,09-08-22,5.29,4,0.0,0.0,18.4,0.0,12.6,11.5,1
10.42.0.211-10.42.0.1-51819-53-17,30.35510343,-87.66975313,10-08-22,0.92,4,0.0,0.0,20.2,0.0,14.9,10.0,1
192.229.173.136-10.42.0.151-443-43154-6,33.71758816,-85.81468846,11-08-22,2.75,4,0.0,0.0,22.4,0.0,13.6,11.0,1
180.76.148.209-10.42.0.211-80-38708-6,32.87413896,-85.20845503,12-08-22,5.88,4,0.0,0.0,18.8,0.0,12.7,7.7,1
175.100.207.232-10.42.0.211-443-60550-6,30.41080899,-87.60075645,13-08-22,2.62,0,0.3,0.0,21.2,0.0,14.9,10.6,1
221.228.208.94-10.42.0.42-80-33208-6,32.80678141,-85.17366083,14-08-22,3.25,4,0.0,0.0,21.7,0.0,12.1,6.8,1
10.42.0.211-10.42.0.1-12900-53-17,33.65332194,-85.78930734,15-08-22,5.75,0,0.0,0.0,20.2,0.0,15.0,11.5,1
220.243.219.55-10.42.0.42-80-40099-6,31.91821399,-85.13612877,16-08-22,9.54,4,0.0,0.0,20.6,0.0,12.8,9.2,1
172.217.6.238-10.42.0.151-80-57702-6,33.58949789,-85.87300243,17-08-22,2.79,0,1.2,0.0,20.4,0.0,9.0,4.0,1
10.42.0.211-103.235.46.212-46504-443-6,30.35676162,-87.67221228,18-08-22,5.33,0,2.1,0.0,19.4,0.0,15.0,11.9,1
10.42.0.211-77.234.42.92-54619-443-6,33.88826416,-86.40472749,19-08-22,8.38,4,0.0,0.0,23.3,0.0,13.2,8.0,1
10.42.0.211-106.11.92.1-48985-443-6,37.09029182,-90.72693187,20-08-22,11.5,0,2.4,0.0,21.2,0.0,14.4,10.6,0
202.77.129.185-10.42.0.211-80-36092-6,40.89044333,-77.17393322,21-08-22,8.42,0,0.1,0.0,18.6,0.0,9.6,5.0,1
10.42.0.1-10.42.0.42-53-65089-17,41.40218083,-71.46602645,22-08-22,9.42,0,0.3,0.0,18.3,0.0,11.7,8.0,1
202.77.129.150-10.42.0.151-80-58283-6,41.37389885,-71.82772957,23-08-22,6.29,0,0.2,0.0,20.9,0.0,8.9,3.3,1
172.217.10.238-10.42.0.211-443-50602-6,35.20052991,-89.8154059,24-08-22,6.34,4,0.0,0.0,21.0,0.0,10.9,5.6,1
182.22.24.124-10.42.0.211-443-53913-6,30.42799842,-97.75931747,25-08-22,5.0,0,0.3,0.0,21.0,0.0,13.1,9.0,1
183.79.215.136-10.42.0.42-443-34783-6,30.22766288,-97.80505408,26-08-22,2.46,4,0.0,0.0,24.6,0.0,13.0,13.7,1
10.42.0.211-10.42.0.1-48184-53-17,30.29965534,-97.68675472,27-08-22,3.0,4,0.0,0.0,22.7,0.0,15.9,10.9,1
10.42.0.211-104.118.220.50-60572-443-6,29.79361571,-98.42831626,28-08-22,3.17,0,0.0,0.0,23.6,0.0,13.6,8.2,1
10.42.0.151-103.235.46.211-56588-443-6,29.71748408,-95.64131833,29-08-22,8.29,0,3.0,0.0,17.2,0.0,14.6,11.0,1
152.163.56.2-10.42.0.211-443-60209-6,29.78136268,-95.15732079,30-08-22,14.0,0,0.4,0.0,16.8,0.0,9.4,4.5,0
10.42.0.151-10.42.0.1-20303-53-17,32.66268398,-96.847684,31-08-22,6.42,0,0.0,0.0,20.0,0.0,9.8,5.9,1
10.42.0.211-104.192.108.27-52137-80-6,32.92545281,-96.62656229,01-09-22,5.5,0,0.0,0.0,21.6,0.0,10.7,5.6,1
8.0.6.4-8.6.0.1-0-0-0,29.42785713,-98.48040422,02-09-22,7.46,0,0.0,0.0,19.6,0.0,14.2,3.0,1
172.217.10.3-10.42.0.151-443-36801-6,29.8519805,-95.46529107,03-09-22,6.54,0,0.0,0.0,18.7,0.0,8.4,3.1,1
172.217.10.4-10.42.0.151-443-58544-6,30.24088366,-97.76309499999999,04-09-22,9.71,0,0.0,0.0,17.4,0.0,6.3,0.1,1
10.42.0.151-10.42.0.1-47335-53-17,29.774739299999997,-95.73218773,05-09-22,7.04,0,0.6,0.0,18.1,0.0,12.9,10.0,1
10.42.0.151-10.42.0.1-50952-53-17,29.97701431,-95.53903137,06-09-22,5.09,0,1.3,0.0,18.1,0.0,13.4,9.0,1
172.217.3.106-10.42.0.211-443-38436-6,29.60398042,-98.38463013,07-09-22,4.96,4,0.0,0.0,17.4,0.0,12.1,6.6,1
10.42.0.151-10.42.0.1-19451-53-17,38.16933981,-79.05048543,08-09-22,10.0,0,0.8,0.0,17.9,0.0,13.1,9.5,0
180.149.136.194-10.42.0.211-443-39345-6,43.36701178,-110.84444340000002,09-09-22,11.5,0,3.4,0.0,18.0,0.0,12.6,7.9,0
10.42.0.1-10.42.0.42-53-7759-17,42.83473683,-106.29382520000001,10-09-22,9.33,0,2.9,0.0,16.6,0.0,10.5,5.0,1
216.58.219.238-10.42.0.42-443-57197-6,44.30567068,-105.49024299999999,11-09-22,8.79,0,1.2,0.0,14.6,0.0,7.1,0.6,1
10.42.0.211-106.11.92.1-49264-443-6,31.57700903,-85.26162377,12-09-22,12.87,0,1.3,0.0,15.5,0.0,8.1,3.6,0
222.73.28.96-10.42.0.211-80-47961-6,32.81795039,-85.19326494,13-09-22,9.25,4,0.0,0.0,13.8,0.0,4.5,-1.8,1
183.79.250.251-10.42.0.211-443-54399-6,34.28081299,-86.06657622,14-09-22,12.92,0,1.2,0.0,14.2,0.0,5.0,0.0,0
192.229.173.173-10.42.0.211-80-39952-6,31.232700800000003,-85.39156578,15-09-22,7.75,4,0.0,0.0,15.3,0.0,5.6,0.0,1
172.217.12.206-10.42.0.211-443-37249-6,32.87308381,-85.40652089,16-09-22,4.92,0,23.6,0.0,15.5,0.0,4.0,-2.4,1
180.163.255.159-10.42.0.211-443-60226-6,33.24620405,-85.81078723,17-09-22,6.29,0,36.4,0.0,15.6,0.0,11.9,9.6,1
10.42.0.211-10.42.0.1-7721-53-17,33.99188056,-86.04916072,18-09-22,6.63,4,0.0,0.0,15.7,0.0,10.0,6.6,1
10.42.0.211-13.93.152.202-54187-443-6,34.51370605,-85.83236349,19-09-22,8.25,0,0.7,0.0,16.1,0.0,5.5,-0.5,1
208.80.154.224-10.42.0.211-443-41415-6,31.69385819,-86.26924919,20-09-22,11.42,4,0.0,0.0,17.0,0.0,9.2,4.2,0
172.217.11.46-10.42.0.211-443-36373-6,31.42265123,-85.57330631,21-09-22,9.29,0,0.0,0.0,17.2,0.0,9.6,4.6,1
10.42.0.151-106.39.169.66-52294-80-6,32.54730246,-86.29278878,22-09-22,16.25,0,0.3,0.0,17.8,0.0,13.5,8.6,0
10.42.0.211-10.42.0.1-59903-53-17,31.20039094,-85.43855686,23-09-22,12.25,0,2.7,0.0,16.7,0.0,9.9,7.9,0
10.42.0.211-23.206.162.129-39571-80-6,31.32539863,-85.89092161,24-09-22,15.67,0,2.7,0.0,15.5,0.0,10.1,5.0,0
10.42.0.1-10.42.0.42-53-39869-17,34.01542036,-86.01237623,25-09-22,12.42,0,0.3,0.0,14.7,0.0,11.6,8.0,0
180.149.136.194-10.42.0.211-443-33000-6,31.03016739,-87.40794387,26-09-22,8.12,0,10.0,0.0,14.6,0.0,5.6,0.2,1
10.42.0.151-66.102.255.61-37352-80-6,33.28353212,-85.79376523,27-09-22,14.12,0,3.8,0.0,15.1,0.0,8.4,1.2,0
10.42.0.211-119.146.74.33-50788-443-6,34.87649351,-85.5881917,28-09-22,9.96,0,5.0,0.0,15.3,0.0,0.9,-6.0,1
172.217.10.131-10.42.0.151-443-57607-6,31.43693636,-85.66569091,29-09-22,14.42,0,2.3,0.0,17.3,0.0,12.9,9.6,0
10.42.0.42-64.71.142.110-44985-80-6,33.51050028,-86.88212547,30-09-22,8.67,0,3.3,0.0,15.7,0.0,8.6,0.0,1
198.11.132.178-10.42.0.211-443-41230-6,31.24400825,-85.44906340000001,01-10-22,11.25,4,0.0,0.0,16.4,0.0,9.4,4.2,0
172.217.9.238-10.42.0.211-443-33553-6,32.77405875,-88.16758707,02-10-22,9.75,0,18.7,0.0,15.6,0.0,7.6,-1.2,1
202.77.129.230-10.42.0.211-80-47955-6,32.40593978,-87.06281532,03-10-22,13.88,0,1.0,0.0,14.9,0.0,6.3,1.2,0
10.42.0.211-64.71.142.124-38648-443-6,34.9020999,-85.62982095,04-10-22,18.46,4,0.0,0.0,15.2,0.0,11.3,6.6,0
182.22.65.136-10.42.0.211-443-57981-6,32.51960911,-86.36581849,05-10-22,13.33,0,0.9,0.0,16.8,0.0,12.9,8.2,0
10.42.0.42-72.30.3.43-49217-443-6,31.41871389,-85.89339234,06-10-22,5.09,4,0.0,0.0,16.8,0.0,10.7,5.5,1
180.149.153.234-10.42.0.211-80-52477-6,32.08220304,-88.22504835,07-10-22,2.08,0,0.0,0.0,15.4,0.0,9.6,2.9,1
10.42.0.1-10.42.0.42-53-13511-17,32.48030545,-86.40518789,08-10-22,1.08,0,0.1,0.0,15.2,0.0,11.9,7.5,1
180.149.134.142-10.42.0.211-80-41278-6,31.21446867,-85.41112223,09-10-22,4.58,0,2.2,0.0,16.2,0.0,8.8,0.6,1
172.217.10.14-10.42.0.211-443-57430-6,34.17793755,-86.84154918,10-10-22,8.38,4,0.0,0.0,11.7,0.0,8.4,2.1,1
172.217.12.174-10.42.0.151-443-39157-6,31.91231524,-88.31799443,11-10-22,6.0,4,0.0,0.0,12.1,0.0,3.2,2.6,1
172.217.12.136-10.42.0.151-443-36812-6,32.69910804,-87.58402086,12-10-22,1.46,4,0.0,0.0,10.2,0.0,7.5,2.5,1
199.16.156.43-10.42.0.151-443-33509-6,34.17430707,-86.81349604,13-10-22,7.96,0,0.3,0.0,11.6,0.0,2.2,-1.5,1
10.42.0.151-40.122.44.96-34536-443-6,34.02357162,-85.9891185,14-10-22,7.08,0,2.3,0.0,15.3,0.0,8.0,0.0,1
172.217.12.142-10.42.0.211-443-49526-6,34.17376557,-86.83767401,15-10-22,6.96,0,2.3,0.0,12.4,0.0,3.3,6.3,1
10.42.0.211-54.192.38.154-53340-443-6,31.00244014,-87.49046221,16-10-22,5.09,0,0.3,0.0,12.3,0.0,6.5,1.9,1
172.217.10.142-10.42.0.42-443-37627-6,32.50875345,-86.37559586,17-10-22,6.04,4,0.0,0.0,10.6,0.0,3.0,-2.1,1
219.142.78.162-10.42.0.151-80-41745-6,34.27146984,-86.88459672,18-10-22,4.29,4,0.0,0.0,13.3,0.0,4.5,0.2,1
10.42.0.211-69.147.64.34-46373-443-6,33.96583565,-86.06417105,19-10-22,14.0,4,0.0,0.0,12.3,0.0,5.0,-2.0,0
180.149.153.234-10.42.0.211-80-49577-6,31.24015841,-85.43623424,20-10-22,16.04,0,0.0,0.0,13.2,0.0,10.9,6.2,0
10.42.0.151-10.42.0.1-43455-53-17,31.31272935,-85.85589609,21-10-22,16.66,0,0.7,0.0,13.1,0.0,11.1,7.2,0
10.42.0.151-10.42.0.1-1303-53-17,33.51918251,-86.80843473,22-10-22,21.42,0,1.1,0.0,14.0,0.0,10.5,6.1,0
10.42.0.151-52.218.49.108-47762-80-6,33.52178598,-86.75704905,23-10-22,11.75,0,0.6,0.0,15.9,0.0,11.0,8.5,0
203.205.179.170-10.42.0.211-80-50103-6,33.49905698,-86.78852369,24-10-22,8.04,0,0.1,0.0,20.3,0.0,11.6,4.1,1
10.42.0.42-106.11.129.143-55642-443-6,33.44544779,-86.79530581,25-10-22,9.96,0,0.0,0.0,17.7,0.0,13.9,8.0,1
10.42.0.211-72.21.206.53-49770-443-6,34.79745693,-86.95585013,26-10-22,3.46,0,0.0,0.0,17.1,0.0,8.3,0.5,1
10.42.0.42-106.11.92.1-44676-443-6,33.39313571,-86.96008361,27-10-22,2.29,0,0.0,0.0,15.6,0.0,5.8,-1.0,1
172.217.6.234-10.42.0.211-443-56032-6,33.57657914,-86.72684862,28-10-22,5.5,0,0.0,0.0,17.8,0.0,7.8,-0.8,1
203.205.158.62-10.42.0.211-80-33443-6,33.49236503,-86.8850902,29-10-22,9.46,0,0.2,0.0,16.0,0.0,4.7,-2.6,1
10.42.0.151-10.42.0.1-4315-53-17,33.64875924,-86.80796112,30-10-22,11.42,4,0.0,0.0,16.6,0.0,12.5,8.6,0
10.42.0.211-66.102.255.61-36643-443-6,33.54015192,-86.75371619,31-10-22,12.46,0,0.3,0.0,15.0,0.0,13.5,9.6,0
8.0.6.4-8.6.0.1-0-0-0,33.47948212,-86.79706525,01-11-22,9.92,4,0.0,0.0,11.0,0.0,7.3,1.4,1
203.205.144.184-10.42.0.151-80-40790-6,33.49487346,-86.84474182,02-11-22,9.71,0,0.7,0.0,14.0,0.0,1.5,-9.5,1
10.42.0.211-123.125.115.164-47715-443-6,33.56428123,-86.8915223,03-11-22,11.67,4,0.0,0.0,12.6,0.0,5.6,-1.2,0
10.42.0.151-103.235.46.39-50643-80-6,33.66719128,-86.81676544,04-11-22,12.5,0,0.1,0.0,12.2,0.0,8.0,,0
10.42.0.211-36.110.213.49-60366-80-6,32.53711078,-85.05002296,05-11-22,6.38,0,1.4,0.0,11.5,0.0,3.2,-5.0,1
10.42.0.151-31.13.80.5-54547-443-6,33.51005524,-86.88136659,06-11-22,8.58,4,0.0,0.0,9.5,0.0,6.6,-3.6,1
10.42.0.211-31.13.80.5-39369-443-6,33.59984232,-86.7093565,07-11-22,5.5,4,0.0,0.0,10.3,0.0,4.1,-4.5,1
172.217.10.110-10.42.0.151-443-37018-6,33.48630289,-86.79144257,08-11-22,8.79,0,0.0,0.0,10.6,0.0,5.5,-3.5,1
10.42.0.211-98.139.225.43-50398-443-6,33.44371131,-86.83281489,09-11-22,11.67,0,1.0,0.0,10.7,0.0,8.7,1.6,0
203.205.158.63-10.42.0.211-80-38560-6,34.84618654,-87.65909624,10-11-22,6.13,0,24.7,0.0,7.9,0.0,7.5,2.6,1
10.42.0.42-103.43.91.18-50884-443-6,33.51161684,-86.75429827,11-11-22,5.66,0,2.7,0.0,9.4,0.0,4.1,-2.9,1
192.229.173.136-10.42.0.211-443-36901-6,33.40318171,-86.96236253,12-11-22,9.71,4,0.0,0.0,10.3,0.0,5.1,,1
172.217.3.106-10.42.0.211-443-53133-6,32.49221414,-85.08038482,13-11-22,6.96,4,0.0,0.0,9.1,0.0,8.7,4.7,1
202.77.129.230-10.42.0.211-80-44977-6,33.49378628,-86.82789091,14-11-22,4.96,0,1.8,0.0,13.2,0.0,7.3,1.8,1
10.42.0.211-52.84.139.210-53435-80-6,33.60464446,-86.68938724,15-11-22,9.87,0,8.7,0.0,14.2,0.0,7.9,4.5,1
192.229.173.173-10.42.0.211-443-48497-6,33.47576601,-86.79583022,16-11-22,18.21,4,0.0,0.0,8.1,0.0,5.2,0.1,0
172.217.6.238-10.42.0.151-443-33866-6,33.73049428,-86.65411873,17-11-22,14.0,4,0.0,0.0,8.0,0.0,2.8,-3.4,0
10.42.0.211-98.139.199.205-37100-443-6,33.37259403,-86.85253429,18-11-22,11.54,0,3.1,0.0,11.4,0.0,0.6,-6.5,0
10.42.0.211-103.7.30.118-45944-80-6,33.49090373,-86.91465926,19-11-22,18.54,0,1.9,0.0,12.9,0.0,1.6,-3.2,0
10.42.0.1-10.42.0.42-53-64910-17,34.87690931,-87.63512617,20-11-22,7.08,4,0.0,0.0,12.0,0.0,9.2,4.2,1
10.42.0.211-10.42.0.1-43186-53-17,33.54589023,-86.75817709,21-11-22,0.63,4,0.0,0.0,10.2,0.0,6.6,2.2,1
10.42.0.151-121.12.98.64-33778-80-6,33.41586086,-86.83304734,22-11-22,9.38,0,0.7,0.0,14.5,0.0,2.6,-3.0,1
10.42.0.211-58.63.236.212-42039-443-6,34.84783921,-87.69587445,23-11-22,9.21,0,0.6,0.0,11.7,0.0,7.3,4.3,1
10.42.0.211-64.71.142.124-55735-443-6,33.43621703,-86.78897504,24-11-22,10.92,0,1.4,0.0,13.9,0.0,2.4,-6.6,0
180.96.74.33-10.42.0.151-80-44789-6,33.51570303,-86.73614881,25-11-22,11.87,4,0.0,0.0,11.3,0.0,6.7,4.5,0
172.217.11.14-10.42.0.151-443-55884-6,33.56490293,-86.72598638,26-11-22,12.0,0,2.2,0.0,6.7,0.0,1.0,-5.5,0
208.80.154.224-10.42.0.211-443-53567-6,33.5162212,-86.74240615,27-11-22,18.66,4,0.0,0.0,10.9,0.0,2.1,-3.3,0
209.10.120.24-10.42.0.211-80-41414-6,33.41974464,-86.80593252,28-11-22,10.83,0,0.5,0.0,8.0,0.0,4.3,-2.5,0
172.217.12.170-10.42.0.151-443-33092-6,33.49849696,-86.78767228,29-11-22,8.38,0,0.0,0.0,6.3,0.0,0.4,-7.9,1
203.205.158.63-10.42.0.211-80-51834-6,33.63125231,-86.72607378,30-11-22,10.63,0,6.0,0.0,11.3,1.0,-0.6,-8.0,0
10.42.0.211-64.71.142.110-57930-443-6,30.688300599999998,-88.17976035,01-12-22,13.96,0,11.2,0.0,10.6,1.0,-0.8,8.2,0
172.217.10.238-10.42.0.211-443-45492-6,32.38851218,-86.21864534,02-12-22,16.62,4,0.0,0.0,8.3,0.0,4.9,,0
172.217.3.100-10.42.0.151-443-47424-6,32.37257748,-86.28448679,03-12-22,10.46,4,0.0,0.0,7.8,0.0,2.0,-5.3,0
172.217.12.206-10.42.0.42-443-41863-6,34.66806765,-86.48976859,04-12-22,11.29,0,0.3,0.0,10.3,0.0,6.1,2.3,0
10.42.0.211-104.254.66.16-44501-80-6,34.7998655,-86.6883554,05-12-22,10.46,0,0.2,0.0,10.6,0.0,7.4,5.4,0
172.217.3.99-10.42.0.151-443-41874-6,30.58977151,-88.19977137,06-12-22,6.29,0,0.2,0.0,11.0,0.0,8.7,5.6,1
10.42.0.151-106.11.129.143-58315-443-6,32.33233284,-86.15631926,07-12-22,8.87,0,0.1,0.0,9.3,0.0,7.3,5.0,1
174.35.73.108-10.42.0.42-80-50255-6,32.1426052,-85.69825513,08-12-22,6.04,4,0.0,0.0,7.0,0.0,4.2,3.5,1
10.42.0.1-10.42.0.42-53-1367-17,30.713878700000002,-88.07873513,09-12-22,7.29,4,0.0,0.0,6.2,0.0,2.5,-3.6,1
203.130.53.126-10.42.0.42-80-50846-6,30.70305482,-88.2448995,10-12-22,5.71,0,0.1,0.0,6.3,0.0,4.5,2.2,1
151.101.21.140-10.42.0.211-443-42595-6,34.76816528,-86.59993037,11-12-22,5.33,0,2.0,0.0,7.4,0.0,4.6,1.2,1
10.42.0.211-10.42.0.1-7856-53-17,34.69834965,-86.58387418,12-12-22,11.63,0,0.3,0.0,3.9,0.0,0.3,-5.5,0
10.42.0.211-72.21.206.121-34201-443-6,32.33703802,-86.25216591,13-12-22,9.5,4,0.0,0.0,4.2,1.0,-2.0,-10.0,1
172.217.10.14-10.42.0.151-443-41432-6,32.32185313,-86.19936414,14-12-22,8.42,4,0.0,0.0,6.3,1.0,-1.9,-2.3,1
10.42.0.211-104.193.88.102-55887-443-6,34.69033833,-86.57226166,15-12-22,7.92,4,0.0,0.0,5.7,0.0,3.1,-1.8,1
172.217.6.202-10.42.0.151-443-58639-6,33.96681138,-87.90432446,16-12-22,9.42,0,1.5,0.0,7.3,0.0,2.7,-0.3,1
216.58.219.194-10.42.0.42-443-36769-6,32.32548538,-86.25059554,17-12-22,12.04,4,0.0,0.0,4.7,0.0,3.0,-3.6,0
172.217.3.110-10.42.0.42-443-60183-6,32.27585688,-86.61290727,18-12-22,10.0,0,0.4,0.0,5.9,1.0,-1.3,-8.0,0
10.42.0.211-10.42.0.1-46561-53-17,32.30236482,-86.01246218,19-12-22,6.67,4,0.0,0.0,7.3,0.0,1.2,2.1,1
10.42.0.42-66.198.178.91-57417-443-6,32.28482267,-87.79378713,20-12-22,9.17,4,0.0,0.0,9.0,0.0,4.5,-2.0,1
174.35.73.78-10.42.0.151-80-48211-6,34.31049862,-86.2387502,21-12-22,12.33,4,0.0,0.0,10.1,0.0,6.3,1.6,0
10.42.0.42-62.138.0.117-51683-80-6,34.6858937,-86.55441456,22-12-22,10.88,4,0.0,0.0,10.0,0.0,6.7,1.2,0
10.42.0.1-10.42.0.42-53-9299-17,32.36425551,-86.3029125,23-12-22,12.5,0,3.7,0.0,9.6,0.0,7.3,2.1,0
203.205.158.53-10.42.0.42-80-50110-6,32.35112666,-86.26102955,24-12-22,12.21,0,0.1,0.0,10.2,0.0,1.0,-4.2,0
172.217.2.110-10.42.0.151-443-36184-6,32.38291342,-86.23629434,25-12-22,13.96,4,0.0,0.0,10.1,0.0,1.9,5.2,0
172.217.3.106-10.42.0.211-443-49160-6,34.6976716,-86.59220286,26-12-22,11.38,4,0.0,0.0,8.1,0.0,6.6,2.7,0
10.42.0.151-119.146.74.34-42421-80-6,34.75202499,-86.65449751,27-12-22,13.17,4,0.0,0.0,10.0,0.0,6.8,4.5,0
172.217.10.131-10.42.0.151-443-60476-6,34.72723651,-86.64549438,28-12-22,13.04,0,1.0,0.0,11.0,0.0,6.8,6.0,0
172.217.9.234-10.42.0.151-443-38065-6,34.70641417,-86.55918011,29-12-22,9.46,4,0.0,0.0,11.6,0.0,6.8,3.6,1
172.217.2.106-10.42.0.211-443-59370-6,32.42482539,-86.28741847,30-12-22,17.79,0,3.9,0.0,11.7,0.0,9.5,6.0,0
172.217.11.46-10.42.0.42-443-36670-6,31.99258697,-86.19966687,31-12-22,7.08,0,1.1,0.0,5.6,0.0,4.8,2.4,1
10.42.0.151-14.204.144.143-39504-80-6,34.73354029,-86.7398849,01-01-22,13.17,0,13.0,0.0,12.2,0.0,1.3,-3.5,0
10.42.0.211-10.42.0.1-12329-53-17,32.42113386,-85.71524243,02-01-22,18.96,0,3.1,0.0,13.5,0.0,3.7,-2.0,0
10.42.0.211-40.122.162.208-40888-443-6,34.7318051,-86.58444404,03-01-22,13.29,0,6.1,0.0,6.2,0.0,2.9,-2.0,0
224.0.0.251-10.42.0.1-5353-5353-17,34.75592276,-86.68483436,04-01-22,13.62,0,1.0,0.0,11.3,0.0,2.3,-0.3,0
10.42.0.42-108.174.11.1-52108-80-6,32.35334664,-86.23401201,05-01-22,15.63,0,0.6,0.0,10.8,0.0,6.0,-3.7,0
172.217.10.106-10.42.0.151-443-33034-6,34.79427395,-86.55963695,06-01-22,14.83,4,0.0,0.0,11.0,0.0,8.8,4.5,0
10.42.0.211-23.203.49.224-39850-443-6,34.72803204,-86.62219,07-01-22,14.58,4,0.0,0.0,11.3,0.0,9.3,4.9,0
10.42.0.211-104.193.88.109-46258-80-6,31.13306293,-88.25034064,08-01-22,14.37,0,17.0,0.0,12.0,0.0,9.5,5.5,0
10.42.0.151-54.239.17.112-46735-443-6,34.73972293,-86.64052359,09-01-22,7.17,0,3.0,0.0,10.3,0.0,5.9,4.0,1
172.217.11.10-10.42.0.211-443-55943-6,33.19951296,-87.5080155,10-01-22,21.29,0,1.2,0.0,11.9,0.0,2.4,-1.0,0
10.42.0.151-63.250.200.101-50890-443-6,34.46167117,-86.92310293,11-01-22,19.12,4,0.0,0.0,11.2,0.0,10.0,7.0,0
10.42.0.42-98.137.201.232-53623-443-6,33.59384678,-86.35008634,12-01-22,16.42,4,0.0,0.0,11.2,0.0,9.0,5.0,0
8.41.222.241-10.42.0.42-443-39458-6,33.75604774,-86.32842504,13-01-22,11.46,4,0.0,0.0,10.0,0.0,9.0,4.2,0
172.217.7.163-10.42.0.151-443-45054-6,33.33513513,-86.43026832,14-01-22,11.92,4,0.0,0.0,9.3,0.0,6.2,1.0,0
10.42.0.211-104.192.110.245-34996-80-6,34.5486906,-87.00147641,15-01-22,8.38,0,0.0,0.0,8.9,0.0,4.3,-3.2,1
172.217.12.196-10.42.0.151-443-56655-6,34.57536129,-86.98981729,16-01-22,8.25,4,0.0,0.0,9.9,0.0,7.0,3.0,1
209.10.120.26-10.42.0.211-80-52522-6,32.34942441,-86.24088606,17-01-22,3.42,4,0.0,0.0,8.8,0.0,7.0,4.6,1
10.42.0.211-66.198.178.50-56608-80-6,33.23815619,-86.83806347,18-01-22,13.83,0,1.0,0.0,8.6,0.0,7.0,5.0,0
172.217.11.10-10.42.0.151-443-51583-6,33.16550665,-86.24921614,19-01-22,20.75,0,1.0,0.0,11.6,0.0,4.5,2.1,0
10.42.0.211-66.198.24.240-56222-443-6,30.64923244,-88.12321527,20-01-22,25.96,4,0.0,0.0,7.9,0.0,7.1,4.0,0
10.42.0.151-10.42.0.1-30751-53-17,33.41129928,-86.62880223,21-01-22,20.79,0,0.4,0.0,10.4,0.0,4.9,2.0,0
